date,Abra,Agusan_del_Norte,Agusan_del_Sur
2023-01-27,0.6846293515124279,184.13598334270975,81.9114171079723
2023-01-28,0.8930522934083017,211.15731365218937,135.44874929356672
2023-01-29,1.5022221576433377,422.1401111467083,277.85867781513434
2023-01-30,0.1737231306316566,26.563520031955406,36.84416798447438
2023-01-31,0.0,142.90665443329945,44.76920311725421
2023-02-01,0.0,69.23062390112594,99.2944617410308
2023-02-02,0.012226816496191837,38.51045781915838,43.336904962251324
2023-02-03,0.0,15.262905935053771,8.04900100922287
2023-02-04,0.0,84.71684988873749,57.43898845677899
2023-02-05,0.00632681979461849,84.65659944436297,91.46108856677348
2023-02-06,0.005204342327509458,240.32431464515656,138.16327849770386
2023-02-07,27.645671220818574,23.75588475102964,40.97663104021599
2023-02-08,13.871677523134743,110.20556203367211,99.50678545228322
2023-02-09,0.0,100.31882161679476,63.980840048082335
2023-02-10,0.0,35.0025975374365,26.242722168709467
2023-02-11,0.0,21.332885376549523,8.79730228957786
2023-02-12,0.0,135.33934346677756,98.39623096746479
2023-02-13,0.0,209.012222923309,82.57770894403762
2023-02-14,3.408496349176004,939.0291846957604,687.0553278188929
2023-02-15,1.9516031340070483,14.15806524744147,4.633570243267346
2023-02-16,0.0,79.5724296720603,70.43578250795066
2023-02-17,0.01764688184184413,1222.2443770457635,881.4763903994831
2023-02-18,2.8459935363087134,237.7180879012398,70.75794707521817
2023-02-19,89.27502282553753,56.359069492505945,28.987412722530713
2023-02-20,34.05185385113937,257.6422526242705,229.8350697277984
2023-02-21,8.601512296458493,114.00830663145766,264.03046296605123
2023-02-22,6.057097890684682,75.20437180289167,38.512667432406744
2023-02-23,18.717644175126754,1.318996305993423,1.6453597481968334
2023-02-24,7.521501603364246,40.679219920644655,24.37447734017974
2023-02-25,0.415545435595023,39.948117041305125,90.06429185483724
2023-02-26,0.6102759942980457,97.15472617168203,63.836595352744254
2023-02-27,0.0,77.80716147441639,54.67679432989325
2023-02-28,0.0,44.79739741751329,42.51011447007051
2023-03-01,0.0,347.71216712921506,211.34169743361983
2023-03-02,4.3797755071844175,15.488031960287584,21.67406134201981
2023-03-03,0.0,8.016324767953321,0.6975009605061165
2023-03-04,0.0,45.183890572649695,38.68424035441363
2023-03-05,0.0,149.44906866503328,64.96994661127479
2023-03-06,0.0,29.64548927427752,21.166607621969362
2023-03-07,0.0,60.25192480878868,50.887790747389886
2023-03-08,0.0,7.386386106136761,0.5989718946438392
2023-03-09,0.0,1.4906584733559682,0.41400153304601345
2023-03-10,0.0,10.710157894334303,2.136778412182685
2023-03-11,1.5669446131351057,74.14919094040461,43.678702435116506
2023-03-12,0.0,24.256151621520758,68.81345390446806
2023-03-13,0.0,130.68684646546134,186.806854311537
2023-03-14,0.0,22.61699343293081,24.45794611367373
2023-03-15,0.0,61.45871734619141,84.97993249139243
2023-03-16,0.0,66.043514146164,43.757826906963466
2023-03-17,0.004787389134381873,116.01323371253939,78.22472853534926
2023-03-18,0.0,127.03297743966931,55.85957712207852
2023-03-19,0.011253350291433921,34.446962379184164,32.913875152598465
2023-03-20,0.0,0.0,0.0
2023-03-21,0.0,2.4512968374335253,4.2465137673151805
2023-03-22,0.0,0.8116498893428696,0.1322661849893578
2023-03-23,0.0,12.358615382386763,3.344088181873962
2023-03-24,0.037181740981742435,10.325722524771107,28.48709356702151
2023-03-25,0.015495662115885715,10.499244818103174,19.874972219771387
2023-03-26,0.0,35.20260038960122,103.75574272647812
2023-03-27,0.0,15.11392581133032,44.29596872766207
2023-03-28,6.908642458426288,146.15511632625297,113.65223024027028
2023-03-29,0.0,30.43227275652377,27.09354380794107
2023-03-30,0.0,180.72439611382163,195.43316372092323
2023-03-31,0.0,150.42796826268372,139.72358311032787
2023-04-01,0.0,56.78805104734399,64.81486195367187
2023-04-02,0.043897539289815685,7.75242479422347,11.85502627421682
2023-04-03,0.0,62.256740208199844,101.00126632076692
2023-04-04,0.0,37.58350769615927,12.269560870780362
2023-04-05,0.0,0.0,0.0
2023-04-06,0.0,0.6021749813094912,13.821557595230507
2023-04-07,2.4032386453969736,6.098040505360237,10.51871596824445
2023-04-08,0.012124850603142792,53.448500018817164,61.49584028955636
2023-04-09,0.3114638956061556,83.28955651083484,163.47294939969683
2023-04-10,0.0,12.448139599660639,1.9588832098799507
2023-04-11,0.0,0.0,0.0
2023-04-12,4.85887310791575,0.0,1.1251301838190977
2023-04-13,12.48416392334745,2.5325273939743345,24.190893525058783
2023-04-14,26.162104038898548,1.2644860980067802,27.427260530805125
2023-04-15,0.32793179757434254,43.31327733126554,147.33048191679006
2023-04-16,0.10729789174546944,83.74108440414248,185.18937021750185
2023-04-17,28.005729438971915,25.653267457079984,42.54134127104994
2023-04-18,0.0,5.240411547332886,11.864203397510122
2023-04-19,0.0,14.168143299728515,2.335363469490893
2023-04-20,1.3956351759147085,0.02621767360702334,0.7359817653026396
2023-04-21,20.09568834706835,32.55733737267053,128.15585210220823
2023-04-22,0.0,49.950023138475984,99.97884971523419
2023-04-23,8.83534569754279,1.295914612268742,9.75784340529766
2023-04-24,47.7196552243051,1.099970352037151,7.0935737789090565
2023-04-25,2.498790269023862,0.023113130109583435,0.35202399239295407
2023-04-26,0.05349364937924919,0.08003696811057834,0.8892119700882207
2023-04-27,11.18317226790263,72.88493497946517,41.54907688982114
2023-04-28,0.0,34.33787984433381,64.196085078045
2023-04-29,0.0,158.81411483824957,142.9613424399028
2023-04-30,51.71409648045067,19.726736875390817,28.814268133345987
2023-05-01,13.718409989236736,69.20259456106795,41.17227070209223
2023-05-02,0.0,218.33658717460784,96.2416027772774
2023-05-03,0.0,260.5532548625479,334.4684541784279
2023-05-04,12.124699144244545,175.92180123913434,96.38364608806977
2023-05-05,1.1549273344778246,115.1545359494658,151.67156455453988
2023-05-06,0.9780762118677939,39.4180345572973,78.20568480207255
2023-05-07,233.7572008507692,43.36809915233508,95.22838060799653
2023-05-08,102.8098592226806,18.287312624482773,40.97144654653605
2023-05-09,0.05945345803090205,0.058071262751643364,1.5894909974771465
2023-05-10,12.318184522589629,0.3302940455350009,7.339182914543417
2023-05-11,9.169808688401478,0.5676229386461582,1.4377689529391169
2023-05-12,61.88651840567938,10.641615995776514,18.65699372972761
2023-05-13,1.8603568153996624,8.896546471260281,16.929647808101404
2023-05-14,0.006497433458255534,35.33380192541793,73.95093978426826
2023-05-15,126.5553077854369,81.97971488741548,152.91578709235966
2023-05-16,76.61410894981229,111.15762944278039,192.98480420370538
2023-05-17,1.327237529139365,0.7401399770273052,1.7997297354445545
2023-05-18,0.0,20.561656816203605,40.36951461612104
2023-05-19,9.600338438039653,105.83072020036903,69.94542061836147
2023-05-20,17.820167474383133,24.663204690684445,41.36449191904267
2023-05-21,10.497748277054505,40.93447035386157,72.61590353162875
2023-05-22,50.3752319582047,30.822453774011183,122.18050187702153
2023-05-23,61.75917459303332,19.046095879652757,61.55118818984118
2023-05-24,33.234479554587445,59.60186276040059,96.6931072928208
2023-05-25,24.65722836776913,51.12868605300843,34.1431197591033
2023-05-26,70.43276358349931,25.275665984323368,17.053291164720935
2023-05-27,11.223656942417895,100.94586515049691,18.344918363467997
2023-05-28,44.022123336792,29.567979435675703,70.57003649924565
2023-05-29,72.55499151235453,3.4815113648124365,26.154396554468075
2023-05-30,434.8167123207249,4.5277079518133485,22.88078751742592
2023-05-31,361.0590634164223,49.59094683077967,94.80667648632881
2023-06-01,78.44270472372733,21.54132291921985,37.00869915654028
2023-06-02,127.85941907597429,13.197201913524523,38.75264714065107
2023-06-03,209.59472629401694,3.561866603821163,0.2724726970582663
2023-06-04,121.64878930234491,38.37109825827859,81.24648346285879
2023-06-05,15.094257887682259,29.35569748105739,104.78664945001907
2023-06-06,54.943282633582875,30.44327819582973,59.834898188110856
2023-06-07,153.73054164315948,29.40695080361348,95.42121685625942
2023-06-08,0.17365001443544092,49.47703389405262,123.1186549468444
2023-06-09,84.51228721820016,49.80215969764197,124.0827164881438
2023-06-10,112.4455231249857,49.744450128125585,58.43599363901083
2023-06-11,96.37459805843768,5.1182800470133545,0.1518571183354117
2023-06-12,647.3865388663284,15.193894915901156,33.91112859569872
2023-06-13,295.96314031427556,82.8619164327388,70.85620746797728
2023-06-14,13.946174588021648,92.04804651916264,116.0139829394887
2023-06-15,28.125152565517034,655.4337869877872,328.0608583574653
2023-06-16,22.518360512697104,70.85049625441962,76.81460053844691
2023-06-17,0.1066532974019428,5.360473233249348,10.517803660378211
2023-06-18,18.23640800990667,33.460254427943774,38.52611728250236
2023-06-19,0.0,91.67319452338538,119.64846469492923
2023-06-20,0.955373397320946,118.30341504967731,185.33107124783632
2023-06-21,125.37963316797162,283.6045338023792,408.564330800727
2023-06-22,49.168846107997496,47.11800515698822,41.3111247328548
2023-06-23,37.1969138338419,50.56272387598814,115.26086992959543
2023-06-24,51.96876120916909,158.67417262382656,89.02290180222172
2023-06-25,0.08393656543273031,104.13071688927211,211.05131501133005
2023-06-26,133.77629854532282,265.1688376566167,171.64004328776664
2023-06-27,60.27722077355707,102.77541577486183,183.56775393333913
2023-06-28,192.40790143949897,53.583442612599015,51.23038387563126
2023-06-29,164.52882398678062,2.6001330105212372,6.611138485506406
2023-06-30,154.0924986898025,37.836253682615265,64.30618989814833
